candidate_id,question_number,subject,topic,sub_topic,matched_keywords,question_excerpt
811,25,Unclassified,Unclassified,Unclassified,, MkhËkh ðÕ÷¼¼kE Ãkxu÷u økktÄeSLkk {køkoËþoLk nuX¤ fhðuhk W½hkððk rðYØ çkkçkíku ¾uzqíkkuLkwt Lkuík]íð fÞk MÚk¤u fÞwO níkwt ? (A) [tÃkkhý (C) ¾uzk (B) y{ËkðkË (D) çkkuhMkË
812,26,Unclassified,Unclassified,Unclassified,,fE Mkr{ríkLke ¼÷k{ýku ytíkøkoík 1÷e LkðuBçkh 1966Lkk hkus nheÞkýk hkßÞLke h[Lkk ÚkE níke ? (A) MkhËkh Ãkxu÷ Mkr{rík (B) VÍ÷ y÷e Mkr{rík (C) MkhËkh nwf{ ®Mk½ Mkr{rík (D) ÷k÷ çknkËwh þkMºke Mkr{rík
813,27,History and Culture,Freedom movement,freedom-reforms-1857,1857,fÞk çkLkkð çkkË ntxh ykÞkuøkLke rLk{ýqtf ÚkE níke ? (A) ç÷ufnku÷ ½xLkk (B) s÷eÞktðk÷k çkkøk níÞkfktz (C) 1857Lkk çk¤ðk (D) çktøkk¤Lkk ¼køk÷k
814,28,Unclassified,Unclassified,Unclassified,,økktÄeSLkwt r«Þ ¼sLk ‘ði»ýð sLkíkku’Lkk h[rÞíkk fkuý níkk ? 8 (A) Lkh®Mkn {nuíkk (B) heÞkÍ ÷íkeV (C) hrðLÿLkkÚk xkøkkuh (D) fçkeh [CSP-1] [Contd. M
815,29,Unclassified,Unclassified,Unclassified,,"rçkúxeþ ¼khíkLkwt, ¼khík yLku ÃkkrfMíkkLk{kt rð¼ksLkLkwt rLkheûký fhLkkh ðkEMkhkuÞLkwt Lkk{ ykÃkku. (A) ÷kuzo ðuðu÷ (B) ÷kuzo {kWLxçkuxLk (C) õ÷u{uLx yux÷e (D) ÷kuzo r÷Lkr÷Úkøkku"
816,30,Unclassified,Unclassified,Unclassified,,ykurhMMkk{kt .......... MkqÞo {trËh yu h[Lkk MðYÃk{kt Au. (A) çk]nrËïh (B) rË÷ðkzk (C) fkuýkfo (D) {eLkkûke
817,31,Unclassified,Unclassified,Unclassified,,.......... yu çkeòÃkwhLkk Mkw÷íkkLk {nt{Ë ykrË÷þknLke fçkh Au. (A) rMkftËuhk (Sikandera) (B) [kuMkX hWÍk (Chausath Rauza) (C) Eíke{Ë-WË-Ëki÷k (Itimad-ud-Daulah) (D) økku¤ økwtçks (Gol Gumbaz)
818,32,Unclassified,Unclassified,Unclassified,,{nkhkò hýSík ®MknLke hksÄkLke .......... níke. (A) íkûkrþ÷k (B) Ãkuþkðh (C) s÷tÄh (D) ÷knkuh
819,33,Unclassified,Unclassified,Unclassified,,rLkfkMk Úkíke ¼khíkeÞ ðMíkwyku{kt «k[eLk ¼khík{kt {÷çkkhLkwt .......... Wíf]ü níkwt. (A) fk¤k{he (Black pepper) (B) ykËw (Ginger) (C) hkuÍ{he (Rosemary) (D) ÚkkE{ (Thyme)
820,34,Unclassified,Unclassified,Unclassified,,fE [¤ð¤ ËhBÞkLk Mkíkkhk «rík MkhfkhLkwt ðifÂÕÃkf hk»xÙeÞ Mkhfkh íkhefu økXLk ÚkÞwt ? (A) ®nË Akuzku [¤ð¤ (B) yMknfkhLke [¤ð¤ (C) çkkhzku÷e MkíÞkøkún (D) [tÃkkhý MkíÞkøkún
821,35,Unclassified,Unclassified,Unclassified,,MkhËkh Ãkxu÷Lkk «ÞíLkkuLkk fkhýu .......... suðk hkßÞku ¼khík{kt rð÷eLk fhðk{kt ykÔÞk. (A) sqLkkøkZ yLku niËhkçkkË (B) sqLkkøkZ yLku ÃkríkÞk÷k (C) sqLkkøkZ yLku ðzkuËhk (D) sqLkkøkZ yLku fw[ rçknkh
822,36,Unclassified,Unclassified,Unclassified,,1916Lkk ÷¾Lkki fhkh yu MktÞwõík .......... Lke ÞkusLkkLke Ëh¾kMík fhe. (A) ÷eøk - ®nËw {nkMk¼k (B) ÷eøk - Mkt½ðkËeyku (C) Mkt½ðkËeyku - fkUøkúuMk (D) ¼khíkeÞ hk»xÙeÞ fkUøkúuMk yLku yku÷ EÂLzÞk {wM÷e{ ÷eøk 10 [CSP-1] [Contd. M
823,37,Unclassified,Unclassified,Unclassified,, ¢ktríkfkhe yLku yhksõíkkðkËe økwLkkyku yrÄrLkÞ{ ‘Revolutionary and Anarchical Crimes Act’yu «[r÷ík heíku .......... íkhefu yku¤¾kíkku níkku. (A) ¼khík Mkthûký yrÄrLkÞ{ (Defence of India Act) (B) Mk¥kkðkh hnMÞku yrÄrLkÞ{ (Official Secrets Act) (C) rÃkxMk EÂLzÞk yrÄrLkÞ{ (Pitts I
824,4,Unclassified,Unclassified,Unclassified,,yuLke çkuMkLx yLku ËkËk¼kE LkðhkuS ykÃku÷ Ãkife fÞk rðÄkLkku MkíÞ Au ? (A) 1 yLku 2 (B) 2 yLku 4 (C) {kºk 2 (D) {kºk 3
825,4,Unclassified,Unclassified,Unclassified,,¼økík®Mkn yLku ¾wËehk{ çkkuÍ ykÃku÷ rðÄkLkku Ãkife fÞwt rðÄkLk MkíÞ Au ? (A) 1 yLku 2 (B) 1 yLku 3 (C) 1 yLku 4 (D) 2 yLku 3
826,4,Unclassified,Unclassified,Unclassified,,yuMk. yuLk. çkuLkSo íkÚkk rçkÃkeLkÃkk÷ ykÃku÷ rðÄkLk Ãkife fÞk rðÄkLk MkíÞ Au ? (A) {kºk 1 (B) {kºk 2 (C) 1 íkÚkk 2 (D) 2 yLku 3
827,4,Unclassified,Unclassified,Unclassified,,®nË Mðhks yLku ÚkkuxTMk ykuLk ÃkkrfMíkkLk ykÃku÷ rðÄkLkku Ãkife fÞwt rðÄkLk MkíÞ Au ? 12 (A) 1 yLku 2 (B) 1 yLku 3 (C) {kºk 2 (D) {kºk 3 [CSP-1] [Contd. M
828,4,Unclassified,Unclassified,Unclassified,,yu{.yu÷. zk÷eoøk ykÃku÷ Ãkife fÞwt/fÞk Lkk{ MkíÞ Au ? (A) 1 yLku 2 (C) {kºk 3 (B) 2 yLku 4 (D) {kºk 4
829,3,Unclassified,Unclassified,Unclassified,,"[ku÷ hksðtþ {kxu {n¥ðLke yðhkuÄYÃk çkkçkíkku{ktLke yuf yu íkuyku ÃkkMku Lkki MkuLkkLkku y¼kð níkku. ykÃku÷ Ãkife fÞwt rðÄkLk/fÞk rðÄkLkku MkíÞ Au ? (A) 1, 2 (C) 2, 3 (B) 1, 3 (D) 1, 2, 3"
830,44,Unclassified,Unclassified,Unclassified,,‘ËuMkeLkk{k{÷k’ (Desinamamala) yu økútÚk .......... îkhk h[ðk{kt ykÔÞku. (A) MkwhËkMk (B) nu{[tÿ (C) ÚkkuÕfkÃÃkeÃkh (D) fw{khÃkk¤
831,3,Unclassified,Unclassified,Unclassified,,"fwtxMke ÞkuøÞ rðfÕÃk ÃkMktË fhku. (A) 1, 2 (C) 2, 3 (B) 1, 3 (D) 1, 2, 3"
832,3,Unclassified,Unclassified,Unclassified,,"EÂLzÞLk LkuþLk÷ MkkuþeÞ÷ fkuLVhLMk : yu{.S. hkLkzu ÞkuøÞ rðÄkLk ÃkMktË fhku. (A) 1, 3 (B) 2, 3 (C) {kºk 3 (D) 1, 2"
833,3,Unclassified,Unclassified,Unclassified,,"íkuLkk y{÷efhýLkk {wÏÞ ûkuºkku{kt {ÿkMk çkkuBçku yLku ykMkk{Lkk ¼køkkuLkku Mk{kðuþ ÚkkÞ Au. WÃkhLkk Ãkife fÞwt rðÄkLk/fÞk rðÄkLkku MkíÞ Au ? (A) 1, 2 14 (B) 1, 3 (C) 2, 3 [CSP-1] (D) 1, 2, 3 [Contd. M"
834,48,Unclassified,Unclassified,Unclassified,,1911{kt çktøkk¤Lkk ¼køk÷k fkuLkk îkhk hË fhðk{kt ykÔÞk ? (A) ÷kuzo r{Lxku (B) ÷kuzo nkŠzLøk (C) ÷kuzo [uBMkVkuzo (D) ÷kuzo fÍoLk
835,49,Unclassified,Unclassified,Unclassified,,MktÃkqýo ykhMkÚke Mkwþkur¼ík «Úk{ {w½÷ E{khík .......... níke. (A) íkks {n÷ (B) {kuíke {MSË (C) nw{kÞwLkku {fçkhku (D) Eí{Ë-WË-Ëki÷kLkku {fçkhku
836,50,Unclassified,Unclassified,Unclassified,,yur«÷ 1930{kt {eXk™k fkÞËk™k ¼tøk {kxu Œktòuh ËheÞkrf™khu fq[™wt ykÞkus™ fkuýu fÞwO ? (A) ðe. yku. r[ËBçkh{ rÃkÕ÷kE (B) Mke. hksøkkuÃkk÷k[khe (C) fu. fk{hks (D) yuLLke çkuMkLx
837,51,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞwt ÞkuøÞ heíku òuzkÞu÷wt LkÚke ? (A) EçkLk-çkxwxk – rhn÷k (B) y÷-{MkwËe – rfíkkçk-W÷-®nË (C) ÌkwyuLk íMkktøk – Mke.Þw.fe (D) {uøkuMÚkLkeÍ – EÂLzfk
838,3,Unclassified,Unclassified,Unclassified,,"¼híkLkkxâ{T íkr{÷Lkkzw ÞkuøÞ rðfÕÃk ÃkMktË fhe Mkk[ku W¥kh ykÃkku. (A) {kºk 1 yLku 3 (B) {kºk 2 yLku 3 (C) {kºk 1 (D) 1, 2 yLku 3"
839,53,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fE òuze ÞkuøÞ heíku òuzkÞu÷e Au ? (A) ¼e{ çkuxfkLkk ¾zf yk©Þ MÚkkLkku (W¥kh «Ëuþ) (B) yihkðíkuïh {trËh (íkr{÷Lkkzw) (C) stíkh {tíkh (økwshkík) (D) MkqÞo {trËh (hksMÚkkLk)
840,4,Unclassified,Unclassified,Unclassified,,"yLLkk{k[kÞo feíkoLk yu ¼økðkLk ðUfxuïhLke Míkwrík{kt ¼Âõík økeíkku Au. WÃkhLkk Ãkife fÞk rðÄkLkku MkíÞ Au ? 16 (A) {kºk 1 yLku 3 (B) {kºk 2 yLku 4 (C) 1, 2 yLku 3 (D) 2, 3 yLku 4 [CSP-1] [Contd. M"
841,55,Unclassified,Unclassified,Unclassified,," htøk¼qr{Lkk yk rðþu»k MðYÃk{kt çku ðýoLkfkhku Lkkxf ¼sðu Au, fu suLkku {wÏÞ rð[kh yu ¼økðkLk þtfhLku ÷økíkku nkuÞ Au. íku .......... Au. (A) ËMkfrÚkÞk (ykurhMMkk) (C) {k[ (nheÞkýk) (B) {k[ (fýkoxf) (D) ËMkfrÚkÞk (fýkoxf)"
842,3,Unclassified,Unclassified,Unclassified,,"fLLkz WÃkhLkk Ãkife fE ¼k»kkykuLku «rþü (classical) ¼k»kkyku íkhefu ½kur»kík fhðk{kt ykðe Au ? (A) 1, 2, 4 yLku 5 (B) 1, 3 yLku 5 (C) 2, 3 yLku 4 (D) WÃkhkuõík ík{k{"
843,57,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞwt ÃkwMíkf yu ðMkwÄið fwxwBçkf{Lkku çkkuÄ ykÃku Au ? (A) çkúkñýøkútÚkku (B) Ãkwhkýku (C) {nk WÃkrLk»kË (D) ðuË
844,58,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fE òuze ÞkuøÞ heíku òuzkÞu÷e LkÚke ? (A) Ãkkt[ rMkØktríkfk – ÔÞkfhý (B) {kÄð rLkËkLk – ÃkuÚkku÷kuS (hkuøk rð¿kkLk) (C) ÷køkÄk – ðuËktøk ßÞkurík»k (D) [hf Mktrníkk – ðiËfeÞ
845,59,Unclassified,Unclassified,Unclassified,,[tÿLkk fu÷uLzhLkk ykÄkhu yuf {wnqíko fux÷k Mk{Þøkk¤kLkwt nkuÞ Au ? (A) 150 r{rLkx (B) 60 r{rLkx (C) 45 r{rLkx (D) 48 r{rLkx
846,60,Unclassified,Unclassified,Unclassified,,‘yükæÞkÞe’ fkuýu ÷ÏÞwt níkwt ? (A) ðkÕ{efe (B) ÃkkrýrLk (C) ðuË ÔÞkMk (D) Mkw¾Ëuð
847,61,Unclassified,Unclassified,Unclassified,,¼økðkLk çkwØu íku{Lkk ytrík{ ïkMk ({nkÃkrh rLkðkoý) õÞkt ÷eÄk níkk ? (A) fwþeLkøkh (B) çkkuÄøkÞk (C) hksøkeh (D) MkkhLkkÚk
848,62,Unclassified,Unclassified,Unclassified,,Lke[u Lk]íÞku yLku íku{Lkk Mkt÷øLk hkßÞkuLke òuze ykÃku÷e Au. I. rMkÆe Ä{k÷ – økwshkík II. fkfMkh Lk]íÞ – A¥keMkøkZ III. sLkÃkË Lk]íÞ – fýkoxf WÃkhLkk Ãkife fE òuze Mkk[e Au ? (A) {kºk I (C) {kºk II yLku III 18 (B) {kºk I yLku II (D) WÃkhkuõík ík{k{ [CSP-1] [Contd. M
849,63,Unclassified,Unclassified,Unclassified,,¼khíkLkwt Lke[uLkk Ãkife fÞwt {trËh yu Ëuð Ãkkxý íkhefu òýeíkw Au ? (A) Mkku{LkkÚk {trËh (B) çk]nËeïh {trËh (C) ¼økðkLk søkLLkkÚk {trËh (D) r{™kûke {trËh
850,64,Unclassified,Unclassified,Unclassified,,økwshkík rðãkÃkeXLkk «Úk{ fw÷krÄÃkrík fkuý níkk ? (A) MkhËkh Ãkxu÷ (B) rðLkkuçkk ¼kðu (C) {nkËuð¼kE ËuMkkE (D) {nkí{k økktÄe
851,65,Unclassified,Unclassified,Unclassified,,økwshkíkLke Lkk{Ëkh ðze yËk÷íkLkk «Úk{ {wÏÞ LÞkÞkÄeþ fkuý níkk ? (A) {kLkLkeÞ LÞkÞkÄeþ©e yu{.S. Mkuík÷ðkz (B) {kLkLkeÞ LÞkÞkÄeþ©e çke.su. rËðkLk (C) {kLkLkeÞ LÞkÞkÄeþ©e søkËeMk ¼økðíke (D) {kLkLkeÞ LÞkÞkÄeþ©e yuMk.xe. ËuMkkE
852,66,Unclassified,Unclassified,Unclassified,,÷kirhÞk LktËLkøkZ yu Lke[uLkk Ãkife fÞk MÚkkÃkíÞ {kxu òýeíkwt Au ? (A) yþkufLkku Míkt¼ (B) MíkwÃk (C) çkkiØ økwVkyku (D) {kiÞo ÞwøkLkku rfÕ÷ku
853,67,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,‘Ponung’ yLku ‘Popir’ yu .......... hkßÞLkk ÷kufLk]íÞku Au. (A) yYýk[÷ «Ëuþ (B) ykurhMMkk (C) Lkkøkk÷uLz (D) rºkÃkwhk
854,68,Unclassified,Unclassified,Unclassified,,fÞk økwshkíke Mktík frðLkwt {q¤Lkk{ ‘Ãkktzwhtøk ðk÷{u’ níkwt ? (A) htøk yðÄqík (B) ©e{Ë hks[tÿ (C) ©e {kuxk (D) ©e ÃkwrLkík {nkhks
855,69,Unclassified,Unclassified,Unclassified,,Lke[u ykÃku÷e òuzeyku Ãkife fE òuze ÞkuøÞ heíku òuzkÞu÷e LkÚke ? (A) hýSík rð÷kMk Ãku÷uMk – ò{Lkøkh (B) Lkð÷¾k Ãku÷uMk – økkUz÷ (C) rLk÷{çkkøk Ãku÷uMk – ¼kðLkøkh (D) ÷û{e rð÷kMk Ãku÷uMk – ðzkuËhk
856,70,Unclassified,Unclassified,Unclassified,,økku®ðË MkhiÞk îkhk rËøËŠþík fÞwt [÷r[ºk yu «ÏÞkík økwshkíke Lkð÷fÚkk WÃkh ykÄkrhík níkwt ? (A) Ãk]Úðe ðÕ÷¼ (B) økwshkíkLkku LkkÚk (C) MkhMðíke[tÿ (D) MkkuhX íkkhk ðnuíkk Ãkkýe
857,71,Unclassified,Unclassified,Unclassified,,økwshkík{kt Lke[uLkk Ãkife fE ykrËòrík ðMkðkx fhu Au ? 20 (A) fwtfýk/fwLLkk (B) økkUrËÞk (C) fhkçke (D) Ãkhkò [CSP-1] [Contd. M
858,72,Unclassified,Unclassified,Unclassified,,fÞk íknuðkh ËhBÞkLk ‘zktøk Ëhçkkh’Lkwt ykÞkusLk fhðk{kt ykðu Au ? (A) nku¤e (B) sL{kü{e (C) rËðk¤e (D) hûkkçktÄLk
859,73,Unclassified,Unclassified,Unclassified,,Mkki «Úk{ ðfík ‘hýSíkhk{’ Mkwðýo [tÿf «kÃík fhLkkh fkuý níkk ? (A) [qLke÷k÷ {rzÞk (B) økw÷kçkËkMk çkúkufh (C) fu.yu{. {wLþe (D) sðuh[tË yÚkðk Íðuh[tË fkr÷ËkMk {u½kýe
860,74,Unclassified,Unclassified,Unclassified,,‘fhý ½u÷ku’ Lkð÷fÚkkLkk h[rÞíkk fkuý níkk ? (A) LktËþtfh {nuíkk (B) {rnÃkíkhk{ (C) Ë÷Ãkíkhk{ (D) Lkð÷hk{
861,75,Unclassified,Unclassified,Unclassified,,¿kkLkÃkeX yuðkuzo «kÃík fhLkkhk økwshkíke ÷u¾fkuLke MktÏÞk fux÷e Au ? (A) [kh (B) çku (C) Lkð (D) ykX
862,76,Unclassified,Unclassified,Unclassified,,¼khík yLku ÃkkrfMíkkLk Mkðkuoå[ Lkkøkrhf ÃkwhMfkh yuLkkÞík fhðk{kt ykðu÷ nkuÞ íkuðk yuf {kºk økwshkíke ÔÞÂõík fkuý Au ? (A) çk¤ðtík {nuíkk (B) rVhkusþkn {nuíkk (C) {kuhkhS ËuMkkE (D) Sðhks {nuíkk
863,77,Unclassified,Unclassified,Unclassified,,økkUz÷Lkk {nkhkò - {nkhkò ¼økðík®MknS îkhk ÷¾ðk{kt ykðu÷ fÞwt ÃkwMíkf yu «ðkMk ðýoLk Au ? (A) sLko÷ ykìV y ðeÍex xw #ø÷uLz ELk 1883 (B) yuf xqtfe {wMkkVhe (C) #ø÷uLz{k «ðkMk (D) rçkúxLk{kt «ðkMk
864,78,Unclassified,Unclassified,Unclassified,,økwshkíkLkk Lke[uLkk Ãkife fÞk WãkLk{kt ð]ûkk yLku AkuzLke Ëw÷o¼ «òríkyku WÃk÷çÄ Au ? (A) økúeLk Ãkkfo (B) ð½kE ðkLkMÃkríkf WãkLk (C) Ãkrh{÷ økkzoLk (D) nUøkªøk økkzoLk
865,79,Unclassified,Unclassified,Unclassified,,økwshkík hkßÞ{kt nMíkrøkheLkk {trËhku fÞk Ä{o MkkÚku Mktf¤kÞu÷k Au ? (A) siLk (B) çkkiØ (C) ði»ýð (D) Mðkr{LkkhkÞý
866,80,Unclassified,Unclassified,Unclassified,,çkkuB{k÷kè{ Lkk{Lkwt fXÃkqík¤e Lk]íÞ yu fÞk hkßÞLke f¤k Au ? (A) rMk¬e{ (B) {u½k÷Þ (C) íkr{÷Lkkzw (D) yktÄú«Ëuþ
867,81,Unclassified,Unclassified,Unclassified,,fk÷e½kx r[ºkf¤k þi÷e yu fÞk hkßÞ MkkÚku òuzkÞu÷e Au ? 22 (A) fýkoxf (B) r{Íkuh{ (C) Ãkrù{ çktøkk¤ (D) Íkh¾tz [CSP-1] [Contd. M
868,82,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,"fu÷w[hý {kUnkÃkkºk, Mkw«rMkØ ¼khíkeÞ þkMºkeÞ Lk]íÞfkh, yu fE f¤kLkk ÃkwhMfíkko Au ? (A) fÚkf (B) ÞûkøkkLk (C) ykurzMke Lk]íÞ (D) {kurnLkeÞkè{"
869,83,Unclassified,Unclassified,Unclassified,,ykMkk{e ¼k»kkLkk yuf {kºk {rn÷k ÷ur¾fk fu su{Lku ¼khíkeÞ ¿kkLkÃkeX yuðkuzo «kÃík ÚkÞku Au íku fkuý Au ? (A) {k{kuLke hkEMkku{ økkuMðk{e (B) {rýfwtík÷k ¼èk[kÞo (C) yYÃkk fkríkíkk ÃkíktøkeÞk (D) fhkçke zufk nÍkhefk
870,84,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,"yr¼LkÞf¤kLkwt Lke[uLkk ÃkifeLkwt fÞwt MðYÃk yu UNESCO Lke y{qíko nuhexus ÞkËe{kt Mk{krðü fhðk{kt ykÔÞwt Au ? (A) ¼ðkE, ík{kþk, òºkk (B) {wzeÞuèw, AkW (C) ÞûkøkkLk, Mðktøk, Lkkixtfe (D) ÷kðýe, økhçkk, nwzku"
871,85,Unclassified,Unclassified,Unclassified,,rºkÃkwhkLke MºkeykuLkku ÃkhtÃkhkøkík Ãkkuþkf Lke[uLkk Ãkife fÞku Au ? (A) hªøkkE (B) Akh ¾u÷k (C) {u¾÷k (D) çkk¾w
872,86,Unclassified,Unclassified,Unclassified,,{rýÃkwhLkk {n¥ðLkk ÷kuf WíMkðLkwt Lkk{ ykÃkku. (A) [kÃk[kh fwx (B) xuLzkUøk Õnku Á{ Vkx (C) ¾uhkE (D) Þku yku Mkktøk
873,87,Unclassified,Unclassified,Unclassified,,"Lke[u ykÃku÷ òuzeyku Ãkife þnuh, hkßÞ yLku LkËe{ktÚke fE òuze Mkk[e LkÚke ? (A) yÞkuæÞk - W¥kh «Ëuþ - MkhÞw (B) fxf - ykurhMMkk - {nk LkËe (C) øðkr÷Þh - {æÞ«Ëuþ - [tçk÷ (D) Yhfu÷k - yktÄú«Ëuþ - r¢»Lkk"
874,4,Unclassified,Unclassified,Unclassified,,"yËeLkk {ÂMsË (A) 1, 2 yLku 3 (C) 1, 3 yLku 4 – ys{uh – ÃkkÃÃkeLkeMMkuhe, fLLkqh – ÷wrÄÞkýk – {kÕËk, Ãkrù{ çktøkk¤ (B) 2, 3 yLku 4 (D) 1, 2, 3 yLku 4"
875,4,Unclassified,Unclassified,Unclassified,,hk{ËkMk Vk¤ku – ®nËw Ä{o{kt ©e ði»ýð ÃkhtÃkhkLkk Mk{Úkof – ®÷økkÞíkLkk MÚkkÃkf – íku{ýu ðhfkhe Mkt«ËkÞLke MÚkkÃkLkk fhe – ËkMkçkkuÄLkk h[rÞíkk (A) 4 (C) 2 (B) 3 [CSP-1] (D) 1 [Contd. M
876,90,Unclassified,Unclassified,Unclassified,,"{u¤kyku yLku íku{Lku Mkt÷øLk rsÕ÷kykuLke òuze ykÃku÷e Au. yk Ãkife fE òuze Mkk[e LkÚke ? (A) þk{¤kSLkku {u¤ku – MkkçkhfktXk rsÕ÷ku (B) ¼ðLkkÚk {nkËuðLkku {u¤ku – sqLkkøkZ rsÕ÷ku (C) økËo¼Lkk ÔÞkÃkkhLkku {u¤ku, ðkiXkLkku {u¤ku – y{ËkðkË rsÕ÷ku (D) íkhýuíkhLkku {u¤ku – MkwhuLÿLkøkh"
877,91,History and Culture,Culture and literature,heritage-art-literature-festivals,festival,"¼khíkeÞ íknuðkhku yLku íkuLku Mkt÷øLk hkßÞkuLke òuze Lke[u ykÃku÷e Au. íku Ãkife fE òuze Mkk[e LkÚke ? hkßÞ ¼khíkeÞ íknuðkhkuLke ÞkËe (A) yYýk[÷ «Ëuþ – hun, çkwhe çkwx, BÞkfku, zÙe, ÃkkUøxw (Reh, Boori Boot, Myoko, Dree, Pongtu) (B) ykMkk{ – nkuLkorçk÷ íknuðkh, {kuykuíMkw íknuðkh"
878,4,Unclassified,Unclassified,Unclassified,,"ðkÞku÷eLk d. ðe.S. òuøk WÃkh MktøkeíkLkk ðkStºkku íkÚkk íkuLku ðøkkzLkkh ÔÞÂõíkLke òuze ykÃku÷e Au. Lke[uLkk Ãkife ÞkuøÞ rðfÕÃk ÃkMktË fhe òuzeLku òuzku. (A) 1 - a, 2 - b, 3 - c, 4 - d (B) 1 - b, 2 - c, 3 - d, 4 - a (C) 1 - c, 2 - d, 3 - a, 4 - b (D) 1 - d, 2 - a, 3 - b, 4 - c"
879,4,Unclassified,Unclassified,Unclassified,,"çkeswt økútÚkk÷Þ yu çkhkuzk {æÞMÚk økútÚkk÷Þ ðzkuËhk Au. 26 (A) {kºk 1 yLku 2 (B) {kºk 2 yLku 3 (C) {kºk 3 yLku 4 (D) 1, 2, 3 yLku 4 [CSP-1] [Contd. M"
880,2,History and Culture,Culture and literature,heritage-art-literature-festivals,dance,ðktMkLk]íÞ (r{Íkuh{) : ðktMk Lk]íÞ yu r{Íkuh{Lkwt Lk]íÞ Au su [uhkð ykrËòríkLkk ÃkwY»kku íkÚkk Mºkeyku îkhk fhðk{kt ykðíkwt h{ík Lk]íÞ (playful dance) Au. MxÙeÃz Mfxo (striped skirts) MkkÚku htøkçkuhtøke Ãkkuþkf{kt íkiÞkh ÚkÞu÷e {rn÷kyku Zku÷Lkk íkk÷çkØ xÃÃkk MkkÚku Lk]íÞ fhu Au
881,95,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞwt ðkStºk yu fåALkwt ÷kuf ðkStºk LkÚke ? (A) hçkkçk (B) MkwtËhe (C) ¼kurhLzku (D) òuzeÞk Ãkkðk
882,96,Unclassified,Unclassified,Unclassified,,[kh þkhËk ÃkeX ÃkifeLke yuf yu økwshkík{kt õÞkt ÂMÚkík Au ? (A) sqLkkøkZ (B) ÃkkðkøkZ (C) ytçkkS (D) îkhfk
883,97,"Constitution, Polity, Social Justice and International Relations",International relations,foreign-policy-institutions,un,økwshkíkLkwt Lke[uLkk ÃkifeLkwt fÞwt MÚk¤ yu UNESCO Lke ðÕzo nurhxus ÞkËe{kt Mk{krðü Au ? (A) sqLkkøkZ (B) fk¤eÞkh y¼ÞkhÛÞ (C) Äku÷kðehk (D) Yÿ {nk÷Þ
884,98,Unclassified,Unclassified,Unclassified,,sÞtíke Ë÷k÷ îkhk økwshkíke{kt ¼k»kktíkh fhðk{kt ykðu÷ xkuÕMxkuÞLke ðehøkkÚkk Lke[uLkk Ãkife fE Au ? (A) War and Peace (B) Anna Karenina (C) Resurrection (D) The Devil
885,99,Unclassified,Unclassified,Unclassified,,Lke[uLkk Ãkife fÞk økwshkíke økkÞfLku ‘Mktøkeík {kíkOz’ Lkk{Lkku {kLkË r¾íkkçk yuLkkÞík fhðk{kt ykÔÞku ? (A) {wfuþ (B) ¼e{MkuLk òuþe (C) Þþðtík Ãkwhkurník (D) Ãktrzík yku{fkhLkkÚk Xkfwh
886,100,Unclassified,Unclassified,Unclassified,,"sÞþtfh MkwtËhe yu ÃkkuíkkLke ykí{fÚkk fÞk þe»kofÚke ÷¾e Au ? (A) Mkki¼køÞ MkwtËhe (B) {khe f{ofnkLke (C) Úkkuzk yktMkw, Úkkuzk Vq÷ (D) Lkkxâk¼fÚkk"
887,101,Unclassified,Unclassified,Unclassified,, ¼khíkLkk MktrðÄkLkLkku fÞku yLkwåAuË MktMkËLku MktrðÄkLkLkk ‘{q¤¼qík {k¤¾k’Lku yMkh fÞko rðLkk MktrðÄkLkLkk fkuEÃký ¼køk{kt MkwÄkhku fhðkLke Mk¥kk ykÃku Au ? (A) yLkwåAuË 366 (C) yLkwåAuË 368 28 (B) yLkwåAuË 367 (D) yLkwåAuË 369 [CSP-1] [Contd. M
888,102,Unclassified,Unclassified,Unclassified,,¼khíkeÞ Mk{ðkÞ íktºk .......... Ãkh ykÄkrhík Au. (A) y{urhfLk {kuz÷ (B) fuLkurzÞLk {kuz÷ (C) ykuMxÙur÷Þk {kuz÷ (D) Lkkuðuo {kuz÷
889,103,Unclassified,Unclassified,Unclassified,, MktMkË îkhk ÃkMkkh fhkÞu÷k rçk÷ ytøku MktrðÄkLkLkk yLkwåAuË 111 nuX¤ ¼khíkLkk hk»xÙÃkríkLku fux÷k rðfÕÃkku ykÃkðk{kt ykðu÷ Au ? (A) {kºk 1 (B) {kºk 2 (C) {kºk 3 (D) {kºk 4
890,104,Unclassified,Unclassified,Unclassified,,MktrðÄkLkLkk fÞk yLkwåAuË{kt yuðe òuøkðkE fhðk{kt ykðe Au fu hkßÞLke rðÄkLkMk¼k{kt 500 Úke ðÄw MkÇÞku Lk nkuÞ ? (A) yLkwåAuË 169 (B) yLkwåAuË 170 (C) yLkwåAuË 171 (D) yLkwåAuË 172
